Order ID,Cust ID,Gender,Age,Age-Group,Month,Status,Channel ,Category,Size,Qty,Amount,ship-city,ship-state
408-4652868-7321910,4652868,Men,28,Teen,Jan,Delivered,Amazon,Western,L,1,735,NAVI MUMBAI,MAHARASHTRA
404-0864028-3433934,864028,Women,23,Teen,Jan,Delivered,Nalli,Kurta,XS,1,380,CHENNAI,TAMIL NADU
405-8831744-4372323,8831744,Women,56,Adult,Jan,Delivered,Myntra,Kurta,M,1,301,SURAT,GUJARAT
405-6275318-2527525,6275318,Men,47,Senior,Jan,Refunded,Others,Western,XS,1,443,TUMAKURU,KARNATAKA
404-6320198-6533150,6320198,Women,35,Senior,Jan,Delivered,Myntra,Set,XS,1,1075,JAIPUR,RAJASTHAN
407-9872334-1508349,9872334,Men,75,Adult,Jan,Delivered,Amazon,Set,XL,1,1523,CHUNAR,UTTAR PRADESH
403-6437323-1803528,6437323,Men,29,Teen,Jan,Delivered,Amazon,Set,S,1,852,MANGALURU,KARNATAKA
403-1787603-7841907,1787603,Women,72,Adult,Jan,Delivered,Ajio,Top,M,1,446,KOLKATA,WEST BENGAL
407-9677130-1829149,9677130,Women,43,Senior,Jan,Returned,Flipkart,Set,L,1,597,THANE,MAHARASHTRA
406-9224043-3653909,9224043,Men,46,Senior,Jan,Delivered,Nalli,Set,XL,1,911,IMPHAL,MANIPUR
406-9224043-3653909,9224043,Men,47,Senior,Jan,Refunded,Nalli,Western,XXL,1,735,CHENNAI,TAMIL NADU
408-3132144-6266763,3132144,Women,53,Adult,Jan,Delivered,Nalli,Set,XL,1,449,NEW DELHI,DELHI
408-2572198-9585952,2572198,Women,21,Teen,Jan,Delivered,Flipkart,Set,XL,1,599,GURUGRAM,HARYANA
408-1000437-3615513,1000437,Women,39,Senior,Jan,Delivered,Amazon,Set,L,1,1298,BANSWARA,RAJASTHAN
404-9396469-5861903,9396469,Men,63,Adult,Jan,Refunded,Amazon,Western,XL,1,999,HYDERABAD,TELANGANA
405-5274069-6840365,5274069,Women,40,Senior,Jan,Delivered,Amazon,Kurta,XS,1,801,SIDHPUR,GUJARAT
404-6765786-4935532,6765786,Women,31,Senior,Jan,Delivered,Flipkart,Top,XS,1,574,HYDERABAD,TELANGANA
405-9343195-8520313,9343195,Women,60,Adult,Jan,Delivered,Amazon,Set,XL,2,2016,HYDERABAD,TELANGANA
406-7837050-0517948,7837050,Women,43,Senior,Jan,Delivered,Amazon,Set,XS,1,696,NELLORE,ANDHRA PRADESH
404-0032939-8842767,32939,Women,63,Adult,Jan,Delivered,Amazon,Top,M,1,359,BANGALORE,KARNATAKA
171-5366743-0370749,5366743,Men,29,Teen,Jan,Refunded,Amazon,Western,L,1,665,DELHI,DELHI
405-7777241-9814763,7777241,Men,70,Adult,Jan,Delivered,Amazon,Set,XL,1,771,NEW DELHI,DELHI
404-1006635-4640343,1006635,Women,29,Teen,Jan,Delivered,Amazon,Saree,Free,1,399,KANNUR,KERALA
407-3048829-6477162,3048829,Women,55,Adult,Jan,Delivered,Myntra,Set,XL,1,958,SATNA,MADHYA PRADESH
402-5928759-2174746,5928759,Women,24,Teen,Jan,Delivered,Myntra,Kurta,L,1,481,CHAMBA,HIMACHAL PRADESH
407-9530941-4393928,9530941,Men,38,Senior,Jan,Delivered,Amazon,Western,S,1,859,NAGPUR,MAHARASHTRA
405-6287620-5589901,6287620,Women,37,Senior,Jan,Delivered,Flipkart,Top,S,1,563,NAVSARI,GUJARAT
407-3204990-9316340,3204990,Women,74,Adult,Jan,Delivered,Myntra,Kurta,XL,1,459,VADODARA,GUJARAT
407-6842605-8457946,6842605,Women,43,Senior,Jan,Cancelled,Myntra,Kurta,XXL,1,333,MUMBAI 400102,MAHARASHTRA
405-5810165-0735561,5810165,Women,25,Teen,Jan,Delivered,Flipkart,Top,L,1,493,PUNE,MAHARASHTRA
405-9748878-1227536,9748878,Women,53,Adult,Jan,Delivered,Amazon,Kurta,L,1,735,KOLKATA,WEST BENGAL
405-7215120-1290761,7215120,Men,21,Teen,Jan,Delivered,Amazon,Western,L,1,885,JAMSHEDPUR,JHARKHAND
403-7509317-2033103,7509317,Women,35,Senior,Jan,Delivered,Ajio,Set,M,1,969,NEW DELHI,DELHI
406-9238528-7733919,9238528,Women,34,Senior,Jan,Delivered,Amazon,Set,L,1,968,CHIDAMBARAM,TAMIL NADU
404-1852577-2967547,1852577,Men,76,Adult,Jan,Delivered,Ajio,Set,M,1,1349,DOHAD,GUJARAT
408-1513436-9222733,1513436,Women,23,Teen,Jan,Delivered,Amazon,Kurta,L,1,452,AURANGABAD,MAHARASHTRA
403-6260896-1939550,6260896,Men,47,Senior,Jan,Delivered,Myntra,Western,XS,1,699,HYDERABAD,TELANGANA
171-8209474-6009140,8209474,Women,37,Senior,Jan,Delivered,Flipkart,Kurta,XXL,1,458,BENGALURU,KARNATAKA
171-8209474-6009140,8209474,Men,34,Senior,Jan,Delivered,Flipkart,Western,XL,1,443,BENGALURU,KARNATAKA
406-4262514-6603540,4262514,Women,60,Adult,Jan,Delivered,Myntra,Kurta,XL,1,487,MANGALURU,KARNATAKA
403-4229592-7428359,4229592,Women,19,Teen,Jan,Delivered,Amazon,Set,M,1,529,PATIALA,PUNJAB
403-0865934-4893107,865934,Men,21,Teen,Jan,Delivered,Flipkart,Set,XL,1,1419,AHMEDABAD,GUJARAT
404-2540192-9215558,2540192,Women,22,Teen,Jan,Cancelled,Amazon,Top,XXL,1,469,VARANASI,UTTAR PRADESH
408-1288869-4865937,1288869,Women,56,Adult,Jan,Delivered,Ajio,Kurta,XXL,1,518,PUNE,MAHARASHTRA
402-3540663-9445151,3540663,Women,32,Senior,Jan,Delivered,Myntra,Kurta,M,1,499,LUCKNOW,UTTAR PRADESH
402-5215910-0096358,5215910,Women,25,Teen,Jan,Delivered,Flipkart,Kurta,XL,1,599,HYDERABA,TELANGANA
408-4167584-1753921,4167584,Men,18,Teen,Jan,Delivered,Myntra,Set,XL,1,1238,KALYAN,MAHARASHTRA
406-9322692-7187549,9322692,Women,36,Senior,Jan,Delivered,Amazon,Set,XXL,1,521,BUDAUN,UTTAR PRADESH
402-3240177-8460301,3240177,Women,35,Senior,Jan,Delivered,Amazon,Set,S,1,788,ANKLESHWAR,GUJARAT
402-1659463-8949130,1659463,Men,24,Teen,Jan,Delivered,Amazon,Set,M,1,666,BENGALURU,KARNATAKA
405-6163010-2450735,6163010,Men,19,Teen,Jan,Delivered,Flipkart,Set,XS,1,1442,KARNAL,HARYANA
404-9486274-4461143,9486274,Men,53,Adult,Jan,Delivered,Myntra,Ethnic Dress,M,1,1174,INDORE,MADHYA PRADESH
171-8222095-8672360,8222095,Women,59,Adult,Jan,Delivered,Myntra,Set,S,1,761,JAIPUR,RAJASTHAN
404-3584434-3629911,3584434,Women,49,Senior,Jan,Delivered,Amazon,Kurta,XL,1,457,NAVI MUMBAI,MAHARASHTRA
406-8121645-5108341,8121645,Men,51,Adult,Jan,Delivered,Myntra,Western,S,1,899,ANAKAPALLE,ANDHRA PRADESH
402-2042718-4509910,2042718,Women,48,Senior,Jan,Delivered,Myntra,Kurta,XXL,1,511,KONNAGAR,WEST BENGAL
406-1152442-0793919,1152442,Women,65,Adult,Jan,Cancelled,Flipkart,Set,XL,1,626,CUTTACK,ODISHA
405-0552315-7940342,552315,Women,60,Adult,Jan,Delivered,Myntra,Set,XS,1,1129,BENGALURU,KARNATAKA
405-5536441-3050745,5536441,Men,30,Senior,Jan,Delivered,Amazon,Set,S,1,999,KASARAGOD,KERALA
405-1489909-3725904,1489909,Men,35,Senior,Jan,Delivered,Flipkart,Western,XL,1,725,HYDERABAD,TELANGANA
405-1489909-3725904,1489909,Men,54,Adult,Jan,Delivered,Amazon,Western,XXL,1,661,THANE,MAHARASHTRA
404-5217965-0397924,5217965,Men,21,Teen,Jan,Delivered,Myntra,Set,L,1,666,NEW DELHI,DELHI
404-1480046-9165127,1480046,Men,37,Senior,Jan,Delivered,Amazon,Ethnic Dress,S,1,845,HYDERABAD,TELANGANA
405-3482093-1745938,3482093,Women,55,Adult,Jan,Delivered,Amazon,Saree,Free,1,1323,PATNA,BIHAR
171-0397682-3126757,397682,Men,77,Adult,Jan,Refunded,Myntra,Western,XXL,1,1196,MUMBAI 400102,MAHARASHTRA
171-6289109-9953145,6289109,Women,60,Adult,Jan,Delivered,Flipkart,Set,M,1,649,NAVI MUMBAI,MAHARASHTRA
171-0057634-4489911,57634,Women,27,Teen,Jan,Delivered,Amazon,Set,S,1,749,RAJAHMUNDRY,ANDHRA PRADESH
404-2853855-1078737,2853855,Women,48,Senior,Jan,Returned,Meesho,Kurta,XL,1,725,VISAKHAPATNAM,ANDHRA PRADESH
407-0464503-3564303,464503,Women,34,Senior,Jan,Delivered,Amazon,Top,M,1,665,MUMBAI,MAHARASHTRA
407-0462351-4121140,462351,Women,59,Adult,Jan,Delivered,Amazon,Kurta,XL,1,787,SOUTH GOA,GOA
408-7011371-4334724,7011371,Men,37,Senior,Jan,Delivered,Amazon,Western,XS,1,690,KOLKATA,WEST BENGAL
407-3075420-0771503,3075420,Men,26,Teen,Jan,Delivered,Meesho,Set,L,1,595,GOKAK,KARNATAKA
403-2245909-0940367,2245909,Women,63,Adult,Jan,Delivered,Amazon,Set,XXL,1,771,BENGALURU,KARNATAKA
404-1587303-1384301,1587303,Women,45,Senior,Jan,Delivered,Amazon,Kurta,XXL,1,335,KOLKATA,WEST BENGAL
406-2523338-1535507,2523338,Men,51,Adult,Jan,Refunded,Flipkart,Western,XL,1,735,NEW TOWN,WEST BENGAL
402-9954465-2593128,9954465,Men,24,Teen,Jan,Delivered,Myntra,Set,L,1,1338,NEW DELHI,DELHI
405-0075904-0749140,75904,Men,38,Senior,Jan,Delivered,Ajio,Set,M,1,542,NEW DELHI,DELHI
402-9155746-9745941,9155746,Women,21,Teen,Jan,Delivered,Ajio,Set,XL,1,799,NAVI MUMBAI,MAHARASHTRA
406-3110841-3973161,3110841,Women,48,Senior,Jan,Delivered,Others,Set,XXL,1,664,KURNOOL,ANDHRA PRADESH
404-4929225-0293128,4929225,Men,67,Adult,Jan,Delivered,Ajio,Set,XXL,1,836,GURUGRAM,HARYANA
406-3231147-1915502,3231147,Men,25,Teen,Jan,Delivered,Flipkart,Western,M,1,588,GHAZIABAD,UTTAR PRADESH
406-6092948-4619560,6092948,Women,19,Teen,Jan,Delivered,Flipkart,Set,S,1,856,VISAKHAPATNAM,ANDHRA PRADESH
405-9266380-0288303,9266380,Women,30,Senior,Jan,Delivered,Amazon,Kurta,L,1,480,THIRUVANANTHAPURAM,KERALA
406-5175969-5925933,5175969,Men,58,Adult,Jan,Refunded,Myntra,Ethnic Dress,L,1,699,PALAKKAD,KERALA
404-5539889-3246727,5539889,Women,47,Senior,Jan,Refunded,Flipkart,Kurta,L,1,426,CHENNAI,TAMIL NADU
171-1424099-1914727,1424099,Women,19,Teen,Jan,Delivered,Amazon,Kurta,XL,1,725,SALEM,TAMIL NADU
405-0201777-9418764,201777,Women,25,Teen,Jan,Delivered,Amazon,Kurta,M,1,877,BANGALORE,KARNATAKA
403-0075018-0724302,75018,Women,37,Senior,Jan,Delivered,Myntra,Kurta,M,1,292,MULAKALAPALLY,TELANGANA
171-8473229-8252335,8473229,Women,19,Teen,Jan,Delivered,Flipkart,Kurta,XXL,1,363,VISAKHAPATNAM,ANDHRA PRADESH
171-4901214-3282756,4901214,Women,52,Adult,Jan,Delivered,Others,Kurta,L,1,342,CHENNAI,TAMIL NADU
408-6313436-7935504,6313436,Men,19,Teen,Jan,Delivered,Ajio,Western,XL,1,758,CHENNAI,TAMIL NADU
408-8902288-9524343,8902288,Women,73,Adult,Jan,Delivered,Flipkart,Top,L,1,625,JAGDALPUR,CHHATTISGARH
405-3093481-2206767,3093481,Women,72,Adult,Jan,Returned,Flipkart,Kurta,XL,1,399,NAGPUR,MAHARASHTRA
408-5394303-4916312,5394303,Men,44,Senior,Jan,Delivered,Flipkart,Set,XXL,1,597,KARWI,UTTAR PRADESH
405-8990610-7890762,8990610,Women,18,Teen,Jan,Delivered,Amazon,Kurta,L,1,499,CHITTOOR,ANDHRA PRADESH
405-7864088-3145114,7864088,Women,33,Senior,Jan,Delivered,Nalli,Set,L,1,1671,MAHENDRAGARH,HARYANA
408-8885973-1357108,8885973,Men,44,Senior,Jan,Delivered,Others,Set,M,1,999,SECUNDERABAD,TELANGANA
405-3864036-9655520,3864036,Men,31,Senior,Jan,Delivered,Amazon,Set,M,1,696,BHIWANDI,MAHARASHTRA
408-8749167-0951518,8749167,Women,62,Adult,Jan,Delivered,Meesho,Top,XL,1,299,MUMBAI,MAHARASHTRA
406-5888836-5737904,5888836,Men,46,Senior,Jan,Delivered,Amazon,Western,L,1,735,VADODARA,GUJARAT
403-8865939-3969916,8865939,Women,34,Senior,Jan,Delivered,Amazon,Set,XL,1,625,NEW DELHI,DELHI
403-5636453-2851523,5636453,Men,67,Adult,Jan,Delivered,Flipkart,Western,XXL,1,758,DELHI,DELHI
404-2828069-9614759,2828069,Women,24,Teen,Jan,Delivered,Amazon,Kurta,XXL,1,416,NEW DELHI,DELHI
407-4367278-5376325,4367278,Men,37,Senior,Jan,Delivered,Amazon,Western,S,1,855,PILIBHIT,UTTAR PRADESH
407-2814538-4992332,2814538,Men,65,Adult,Jan,Delivered,Myntra,Ethnic Dress,L,1,755,HYDERABAD,TELANGANA
402-2950773-2104310,2950773,Women,70,Adult,Jan,Delivered,Myntra,Kurta,XXL,1,499,BIKRAMGANJ,BIHAR
408-6416430-0351500,6416430,Women,50,Adult,Jan,Delivered,Amazon,Kurta,XXL,1,476,BENGALURU,KARNATAKA
403-5929924-4594736,5929924,Women,30,Senior,Jan,Delivered,Amazon,Set,XL,1,1323,PAONTA SAHIB,HIMACHAL PRADESH
406-7935180-5497141,7935180,Men,54,Adult,Jan,Delivered,Myntra,Set,XL,1,499,HYDERABAD,TELANGANA
405-5243557-1799563,5243557,Women,47,Senior,Jan,Delivered,Meesho,Kurta,S,1,376,NAGAON,ASSAM
402-5950674-9369136,5950674,Men,49,Senior,Jan,Delivered,Nalli,Set,S,1,1133,JAIPUR,RAJASTHAN
407-5779470-6209152,5779470,Women,27,Teen,Jan,Delivered,Amazon,Set,S,1,1364,NOIDA,UTTAR PRADESH
171-5496426-4046749,5496426,Women,44,Senior,Jan,Delivered,Amazon,Kurta,XL,1,399,CHENNAI,TAMIL NADU
407-0381154-5360342,381154,Men,47,Senior,Jan,Delivered,Flipkart,Set,XL,1,655,FARIDABAD,HARYANA
402-0147497-2191537,147497,Women,57,Adult,Jan,Delivered,Amazon,Top,L,1,497,MUMBAI,MAHARASHTRA
406-4333186-2154740,4333186,Men,54,Adult,Jan,Delivered,Flipkart,Western,XXL,1,791,PUNE,MAHARASHTRA
408-6619795-0997169,6619795,Men,73,Adult,Jan,Delivered,Amazon,Western,XS,1,744,LUCKNOW,UTTAR PRADESH
407-0617016-7853960,617016,Women,33,Senior,Jan,Delivered,Myntra,Set,XS,1,654,MADUKKARAI,TAMIL NADU
407-7784534-3864312,7784534,Women,40,Senior,Jan,Delivered,Myntra,Set,XXL,1,1075,KHARDAHA,WEST BENGAL
407-7784534-3864312,7784534,Women,34,Senior,Jan,Delivered,Flipkart,Top,L,1,493,NEW DELHI,DELHI
402-9640716-3845900,9640716,Men,42,Senior,Jan,Delivered,Amazon,Western,XS,1,724,HYDERABAD,TELANGANA
405-9623340-5645940,9623340,Women,23,Teen,Jan,Refunded,Myntra,Top,XXL,1,528,HYDERABAD,TELANGANA
404-2552340-7835510,2552340,Women,70,Adult,Jan,Delivered,Others,Set,XL,1,1281,LUCKNOW,UTTAR PRADESH
408-0083641-5255511,83641,Women,43,Senior,Jan,Delivered,Amazon,Set,S,1,1068,MAUNATH BHANJAN,UTTAR PRADESH
404-0126148-1342770,126148,Women,38,Senior,Jan,Delivered,Amazon,Kurta,M,1,399,RAJAPALAYAM VIRUDHUNAGAR DISTRICT,TAMIL NADU
171-1973010-4793167,1973010,Women,40,Senior,Jan,Returned,Myntra,Set,S,1,537,NEW DELHI,DELHI
403-0335527-1890773,335527,Women,21,Teen,Jan,Delivered,Amazon,Kurta,S,1,399,BHUSAWAL,MAHARASHTRA
403-0335527-1890773,335527,Women,46,Senior,Jan,Delivered,Myntra,Kurta,XL,1,635,SOLAPUR,MAHARASHTRA
404-4163455-5910700,4163455,Men,44,Senior,Jan,Delivered,Amazon,Western,XXL,1,1187,AMBUR,TAMIL NADU
407-1456799-7585953,1456799,Men,33,Senior,Jan,Returned,Amazon,Western,XS,1,735,HYDERABAD,TELANGANA
406-5928346-1495502,5928346,Women,42,Senior,Jan,Cancelled,Others,Top,XXL,1,299,BANGALORE,KARNATAKA
403-8127092-5809121,8127092,Women,36,Senior,Jan,Delivered,Myntra,Kurta,S,1,568,PILLAIARKUPPAM,PUDUCHERRY
402-1493491-1089125,1493491,Women,42,Senior,Jan,Delivered,Flipkart,Top,M,1,726,JABALPUR,MADHYA PRADESH
171-8062258-8074759,8062258,Women,30,Senior,Jan,Delivered,Ajio,Kurta,XXL,1,399,BENGALURU,KARNATAKA
402-2415430-3644302,2415430,Women,21,Teen,Jan,Delivered,Amazon,Kurta,XXL,1,633,KOLKATA,WEST BENGAL
171-9347459-2229126,9347459,Women,22,Teen,Jan,Delivered,Others,Set,XS,1,563,FARIDABAD,HARYANA
407-6776904-5135547,6776904,Women,20,Teen,Jan,Delivered,Myntra,Kurta,XL,1,376,KATTAPPANA,KERALA
403-3627777-5095566,3627777,Women,38,Senior,Jan,Returned,Ajio,Kurta,L,1,730,BHOPAL,MADHYA PRADESH
408-6275063-2591530,6275063,Women,68,Adult,Jan,Delivered,Amazon,Set,XS,1,1238,GARULIA,WEST BENGAL
405-4231310-7355512,4231310,Women,37,Senior,Jan,Delivered,Amazon,Kurta,XL,1,452,KOLKATA,WEST BENGAL
171-1175062-6777939,1175062,Women,47,Senior,Jan,Delivered,Flipkart,Kurta,XS,1,457,BENGALURU,KARNATAKA
403-1897130-2087519,1897130,Men,29,Teen,Jan,Delivered,Meesho,Set,S,1,1120,BENGALURU,KARNATAKA
407-8473220-4797131,8473220,Women,45,Senior,Jan,Delivered,Myntra,Top,M,1,599,SRI GANGANAGAR,RAJASTHAN
171-6463922-6988322,6463922,Women,36,Senior,Jan,Delivered,Nalli,Set,L,1,672,BENGALURU,KARNATAKA
404-0968062-2660346,968062,Women,24,Teen,Jan,Delivered,Myntra,Set,XXL,1,845,MUMBAI,MAHARASHTRA
403-0240662-9547550,240662,Men,45,Senior,Jan,Delivered,Amazon,Set,XL,1,699,NEW DELHI,DELHI
402-4398748-0965954,4398748,Men,22,Teen,Jan,Returned,Meesho,Western,XL,1,724,CHANDRAPUR,MAHARASHTRA
405-6043636-3127524,6043636,Men,33,Senior,Jan,Delivered,Amazon,Set,M,1,646,RANCHI,JHARKHAND
406-2075197-4201925,2075197,Women,62,Adult,Jan,Delivered,Amazon,Top,XS,1,469,SURAT,GUJARAT
404-2159419-9419521,2159419,Women,55,Adult,Jan,Delivered,Myntra,Kurta,XL,1,728,HYDERABAD,TELANGANA
403-6051131-2688351,6051131,Women,18,Teen,Jan,Delivered,Myntra,Kurta,L,1,349,PATNA,BIHAR
405-0524976-1422734,524976,Women,32,Senior,Jan,Delivered,Amazon,Top,XXL,1,387,KOLKATA,WEST BENGAL
405-5367854-5973164,5367854,Women,46,Senior,Jan,Cancelled,Myntra,Kurta,L,1,325,PUDUCHERRY,PUDUCHERRY
406-7262340-6324318,7262340,Women,71,Adult,Jan,Delivered,Flipkart,Kurta,L,1,292,BENGALURU,KARNATAKA
408-7307782-2564310,7307782,Women,45,Senior,Jan,Delivered,Amazon,Kurta,S,1,481,KALYAN,MAHARASHTRA
408-2562328-4097906,2562328,Women,49,Senior,Jan,Delivered,Flipkart,Kurta,XL,1,399,NTPC SIMHADRI TOWNSHIP,ANDHRA PRADESH
407-1051385-2346707,1051385,Women,20,Teen,Jan,Delivered,Amazon,Kurta,L,1,565,HYDERABAD,TELANGANA
408-4457416-6913118,4457416,Men,26,Teen,Jan,Delivered,Amazon,Western,XXL,1,939,HYDERABAD,TELANGANA
407-9537929-1337146,9537929,Men,20,Teen,Jan,Delivered,Myntra,Set,M,1,545,KOCHI,KERALA
171-3935625-7949162,3935625,Men,47,Senior,Jan,Delivered,Others,Set,XXL,1,1228,RANCHI,JHARKHAND
406-4916159-6329964,4916159,Women,48,Senior,Jan,Delivered,Amazon,Top,L,1,497,SHIMLA,HIMACHAL PRADESH
404-2779988-6088321,2779988,Men,26,Teen,Jan,Delivered,Nalli,Western,XL,1,761,KOLKATA,WEST BENGAL
404-2779988-6088321,2779988,Women,62,Adult,Jan,Delivered,Flipkart,Kurta,L,1,487,CHENNAI,TAMIL NADU
403-9172337-6490733,9172337,Women,43,Senior,Jan,Delivered,Flipkart,Kurta,XL,1,449,HALDWANI,UTTARAKHAND
171-5778060-6433169,5778060,Women,37,Senior,Jan,Delivered,Amazon,Kurta,L,1,468,BENGALURU,KARNATAKA
171-0882314-7292302,882314,Women,38,Senior,Jan,Delivered,Amazon,Kurta,XL,1,487,BENGALURU,KARNATAKA
406-3675776-6356310,3675776,Women,34,Senior,Jan,Delivered,Flipkart,Set,XXL,1,539,GURUGRAM,HARYANA
406-3675776-6356310,3675776,Women,20,Teen,Jan,Delivered,Flipkart,Set,L,1,496,HYDERABAD,TELANGANA
171-4387991-1393138,4387991,Women,40,Senior,Jan,Delivered,Myntra,Set,S,1,455,CHANDIGARH,CHANDIGARH
405-3409601-1065130,3409601,Women,38,Senior,Jan,Delivered,Meesho,Kurta,L,1,487,KOLHAPUR,MAHARASHTRA
171-7731533-5744328,7731533,Women,42,Senior,Jan,Returned,Myntra,Kurta,M,1,353,WANAPARTHY,TELANGANA
408-5479492-3311525,5479492,Women,77,Adult,Jan,Delivered,Amazon,Kurta,XL,1,801,TALEGAON MIDC,MAHARASHTRA
408-5479492-3311525,5479492,Women,40,Senior,Jan,Returned,Amazon,Top,XS,1,540,KOLKATA,WEST BENGAL
405-5850684-3024333,5850684,Men,52,Adult,Jan,Delivered,Flipkart,Western,M,1,836,CHANDIGARH,CHANDIGARH
171-5999044-7325102,5999044,Women,65,Adult,Jan,Delivered,Ajio,Kurta,S,1,399,KOLKATA,WEST BENGAL
407-4699208-4104358,4699208,Men,25,Teen,Jan,Delivered,Myntra,Western,M,1,885,SHIVAMOGGA,KARNATAKA
405-6500120-7925942,6500120,Women,68,Adult,Jan,Delivered,Ajio,Top,XXL,1,487,GURUGRAM,HARYANA
406-1842454-5794745,1842454,Men,30,Senior,Jan,Delivered,Amazon,Set,M,1,646,JAMSHEDPUR,JHARKHAND
403-5725083-2982701,5725083,Men,44,Senior,Jan,Delivered,Flipkart,Western,S,1,724,INDORE,MADHYA PRADESH
408-2440758-2465142,2440758,Men,27,Teen,Jan,Delivered,Others,Western,XXL,1,735,SILIGURI,WEST BENGAL
403-1397993-6701163,1397993,Men,68,Adult,Jan,Delivered,Amazon,Western,XL,1,956,MANGALURU,KARNATAKA
403-4418289-1780366,4418289,Women,21,Teen,Jan,Delivered,Flipkart,Set,S,1,655,LUDHIANA,PUNJAB
403-8163450-6930738,8163450,Men,28,Teen,Jan,Delivered,Myntra,Western,S,1,744,MYSURU,KARNATAKA
171-2587701-3237102,2587701,Women,68,Adult,Jan,Delivered,Others,Set,L,1,549,BENGALURU,KARNATAKA
402-8374744-8347546,8374744,Women,29,Teen,Jan,Delivered,Ajio,Top,XL,1,550,HYDERABAD,TELANGANA
402-8374744-8347546,8374744,Men,30,Senior,Jan,Delivered,Amazon,Set,M,1,1186,DELHI,DELHI
402-7880161-2467543,7880161,Women,28,Teen,Jan,Delivered,Myntra,Saree,Free,1,969,INDORE,MADHYA PRADESH
171-7979925-3018755,7979925,Women,21,Teen,Jan,Delivered,Nalli,Top,XXL,1,693,PANAJI,GOA
404-3091660-7741130,3091660,Women,25,Teen,Jan,Delivered,Amazon,Kurta,XXL,1,633,NEW DELHI,DELHI
402-9578313-3909159,9578313,Men,24,Teen,Jan,Delivered,Ajio,Western,M,1,564,HYDERABAD,TELANGANA
171-8578763-1861122,8578763,Women,47,Senior,Jan,Delivered,Flipkart,Set,S,1,1309,NEW DELHI,DELHI
406-3270062-7923565,3270062,Women,67,Adult,Jan,Delivered,Amazon,Set,XS,1,743,NEW DELHI,DELHI
406-6214596-0915517,6214596,Men,77,Adult,Jan,Delivered,Amazon,Western,XL,1,735,HYDERABAD,TELANGANA
404-9524430-3067557,9524430,Men,70,Adult,Jan,Delivered,Amazon,Set,XL,1,788,DHARWAD,KARNATAKA
403-8225258-7247539,8225258,Men,28,Teen,Jan,Delivered,Amazon,Ethnic Dress,XL,1,373,RAJKOT,GUJARAT
403-4207235-7853966,4207235,Women,68,Adult,Jan,Delivered,Amazon,Kurta,L,1,521,JHANSI,UTTAR PRADESH
171-9995663-8813128,9995663,Men,72,Adult,Jan,Delivered,Amazon,Western,XS,1,725,ERNAKULAM,KERALA
406-8003451-2896304,8003451,Women,29,Teen,Jan,Delivered,Myntra,Set,XXL,1,590,SOLAN,HIMACHAL PRADESH
408-3289264-0688334,3289264,Men,20,Teen,Jan,Delivered,Flipkart,Set,XL,1,517,SHYAMDHAN,WEST BENGAL
406-2134452-5803516,2134452,Women,33,Senior,Jan,Delivered,Flipkart,Set,XXL,1,599,NOIDA,UTTAR PRADESH
171-7067407-5453951,7067407,Women,31,Senior,Jan,Delivered,Amazon,Saree,Free,1,916,LUCKNOW,UTTAR PRADESH
171-3524799-3260350,3524799,Women,20,Teen,Jan,Delivered,Nalli,Top,XS,1,329,NAGPUR,MAHARASHTRA
171-7852073-4721956,7852073,Men,49,Senior,Jan,Delivered,Amazon,Ethnic Dress,XXL,1,637,BENGALURU,KARNATAKA
404-6324298-6300335,6324298,Men,23,Teen,Jan,Delivered,Amazon,Western,M,1,724,NOIDA,UTTAR PRADESH
403-9222968-6830717,9222968,Men,18,Teen,Jan,Delivered,Flipkart,Western,M,1,725,AHMEDABAD,GUJARAT
404-8330466-3848321,8330466,Men,46,Senior,Jan,Delivered,Amazon,Western,L,1,735,BENGALURU,KARNATAKA
406-1597199-5181941,1597199,Women,53,Adult,Jan,Delivered,Amazon,Kurta,XS,1,453,PUSAD MIDC,MAHARASHTRA
407-8325229-7149950,8325229,Men,29,Teen,Jan,Delivered,Meesho,Western,M,1,735,BENGALURU,KARNATAKA
407-4532948-9790717,4532948,Women,55,Adult,Jan,Delivered,Flipkart,Top,XL,1,786,LUCKNOW,UTTAR PRADESH
402-2700842-7185144,2700842,Women,45,Senior,Jan,Delivered,Myntra,Kurta,XXL,2,752,HYDERABAD,TELANGANA
404-6410881-2518719,6410881,Women,74,Adult,Jan,Delivered,Flipkart,Kurta,M,1,316,BENGALURU,KARNATAKA
405-0358740-5910735,358740,Women,24,Teen,Jan,Delivered,Amazon,Kurta,S,1,292,KOCH BIHAR,WEST BENGAL
407-6418734-4258720,6418734,Women,75,Adult,Jan,Delivered,Amazon,Set,XL,1,771,BENGALURU,KARNATAKA
403-1665195-8260304,1665195,Women,19,Teen,Jan,Delivered,Nalli,Saree,Free,1,939,PUNE,MAHARASHTRA
403-4361387-4118720,4361387,Women,32,Senior,Jan,Delivered,Myntra,Saree,Free,1,725,HYDERABAD,TELANGANA
403-2001250-0015506,2001250,Men,65,Adult,Jan,Delivered,Amazon,Set,XL,1,603,HYDERABAD,TELANGANA
408-4443306-6929929,4443306,Women,18,Teen,Jan,Delivered,Amazon,Saree,Free,1,478,MOHALI,PUNJAB
407-2977907-7649160,2977907,Women,30,Senior,Jan,Delivered,Myntra,Kurta,M,1,428,MADUKKARAI,TAMIL NADU
